uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,biosynthetic_pathway_desc,biosynthetic_pathway,other,other_desc,tags,tags_reason,tags_description,pfam,version
P43629,KI3L1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,KIR_add,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF00047;,CellPhoneDBcore<=4.0
P43630,KI3L2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,KIR_add,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF00047;,CellPhoneDBcore<=4.0
P43681,ACHA4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P46091,GPR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P46092,CCR10_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor CCR_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P46094,XCR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor XC_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P46098,5HT3A_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P46379,BAG6_HUMAN,FALSE,TRUE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,Extracellular_add,complex,PF12057;PF00240;,CellPhoneDBcore<=4.0
P46531,NOTC1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF12796;PF11936;PF00008;PF07645;PF12661;PF06816;PF07684;PF00066;,CellPhoneDBcore<=4.0
P46663,BKRB1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,Migration,PF00001;,CellPhoneDBcore<=4.0
P47211,GALR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P47871,GLR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00002;PF02793;,CellPhoneDBcore<=4.0
P47872,SCTR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00002;PF02793;,CellPhoneDBcore<=4.0
P47898,5HT5A_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P47901,V1BR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P47992,XCL1_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P48023,TNFL6_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00229;,CellPhoneDBcore<=4.0
P48039,MTR1A_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P48061,SDF1_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P48145,NPBW1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P48146,NPBW2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P48357,LEPR_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,Cytokine_receptor_add IL6 family,FALSE,,FALSE,FALSE,,To_comment,Receptor_add,,PF06328;PF18589;,CellPhoneDBcore<=4.0
P48546,GIPR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P48551,INAR2_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,Interferon_receptor_add,FALSE,,FALSE,FALSE,,,,,PF09294;PF01108;,CellPhoneDBcore<=4.0
P48645,NMU_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF02070;,CellPhoneDBcore<=4.0
P48960,CD97_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00002;PF07645;PF01825;,CellPhoneDBcore<=4.0
P49190,PTH2R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00002;PF02793;,CellPhoneDBcore<=4.0
P49238,CX3C1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor_CX3CR1_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P49286,MTR1B_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P49682,CXCR3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor CXCR_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P49683,PRLHR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P49685,GPR15_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P49763,PLGF_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00341;,CellPhoneDBcore<=4.0
P49765,VEGFB_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00341;,CellPhoneDBcore<=4.0
P49767,VEGFC_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF03128;PF00341;,CellPhoneDBcore<=4.0
P49771,FLT3L_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF02947;,CellPhoneDBcore<=4.0
P49961,ENTP1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,transmembrane_add | extracellular_add,,PF01150;,CellPhoneDBcore<=4.0
P50052,AGTR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P50406,5HT6R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P50591,TNF10_HUMAN,TRUE,FALSE,TRUE,cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,ligandIUPHAR,PF00229;,CellPhoneDBcore<=4.0
P51460,INSL3_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00049;,CellPhoneDBcore<=4.0
P51654,GPC3_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P51671,CCL11_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P51677,CCR3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor CCR_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P51679,CCR4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor CCR_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P51681,CCR5_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor CCR_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P51684,CCR6_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor CCR_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P51685,CCR8_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor CCR_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P51686,CCR9_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor CCR_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
P51805,PLXA3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;,CellPhoneDBcore<=4.0
P51810,GP143_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P52797,EFNA3_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,extracellular_add,,PF00812;,CellPhoneDBcore<=4.0
P52798,EFNA4_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00812;,CellPhoneDBcore<=4.0
P52799,EFNB2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,ligandIUPHAR,PF00812;,CellPhoneDBcore<=4.0
P52803,EFNA5_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,extracellular_add,,PF00812;,CellPhoneDBcore<=4.0
P53420,CO4A4_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01413;PF01391;,CellPhoneDBcore<=4.0
P53708,ITA8_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,Integrin,PF01839;PF00357;PF08441;,CellPhoneDBcore<=4.0
P53985,MOT1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P54753,EPHB3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Adhesion_add,Migration,PF14575;PF01404;PF07699;PF00041;PF07714;PF00536;,CellPhoneDBcore<=4.0
P54756,EPHA5_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Adhesion_add,,PF14575;PF01404;PF00041;PF07714;PF00536;,CellPhoneDBcore<=4.0
P54760,EPHB4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Adhesion_add,,PF14575;PF01404;PF07699;PF00041;PF07714;PF00536;,CellPhoneDBcore<=4.0
P54762,EPHB1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF14575;PF01404;PF00041;PF07714;PF00536;,CellPhoneDBcore<=4.0
P54764,EPHA4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF14575;PF01404;PF00041;PF07714;PF07647;,CellPhoneDBcore<=4.0
P54826,GAS1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P55073,IOD3_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,,,,,CellPhoneDBcore<=4.0
P55075,FGF8_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00167;,CellPhoneDBcore<=4.0
P55089,UCN1_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00473;,CellPhoneDBcore<=4.0
P55103,INHBC_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;,CellPhoneDBcore<=4.0
P55107,GDF10_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;,CellPhoneDBcore<=4.0
P55285,CADH6_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Cadherin,,CellPhoneDBcore<=4.0
P55773,CCL23_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P55774,CCL18_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P55899,FCGRN_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF07654;PF00129;,CellPhoneDBcore<=4.0
P56159,GFRA1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF02351;,CellPhoneDBcore<=4.0
P56199,ITA1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Integrin (uniprot),PF01839;PF08441;PF00092;,CellPhoneDBcore<=4.0
P56703,WNT3_HUMAN,FALSE,FALSE,TRUE,CellSignal_WNT,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00110;,CellPhoneDBcore<=4.0
P56704,WNT3A_HUMAN,FALSE,FALSE,TRUE,CellSignal_WNT,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00110;,CellPhoneDBcore<=4.0
P56705,WNT4_HUMAN,FALSE,FALSE,TRUE,CellSignal_WNT,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00110;,CellPhoneDBcore<=4.0
P56706,WNT7B_HUMAN,FALSE,FALSE,TRUE,CellSignal_WNT,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00110;,CellPhoneDBcore<=4.0
P56975,NRG3_HUMAN,TRUE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P57087,JAM2_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,Adhesion_add,,PF07686;,CellPhoneDBcore<=4.0
P58166,INHBE_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;,CellPhoneDBcore<=4.0
P58294,PROK1_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF06607;,CellPhoneDBcore<=4.0
P59901,LIRA4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF00047;PF13895;,CellPhoneDBcore<=4.0
P60568,IL2_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00715;,CellPhoneDBcore<=4.0
P61073,CXCR4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor CXCR_add,FALSE,,FALSE,FALSE,,,,,PF00001;PF12109;,CellPhoneDBcore<=4.0
P61278,SMS_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF03002;,CellPhoneDBcore<=4.0
P61769,B2MG_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF07654;,CellPhoneDBcore<=4.0
P61812,TGFB2_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;PF00688;,CellPhoneDBcore<=4.0
P62937,PPIA_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P78324,SHPS1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add | To_comment,Receptor_add | Extracellular_add,Iglike | Receptor_add,PF07654;PF07686;,CellPhoneDBcore<=4.0
P78423,X3CL1_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,FALSE,Chemokine_receptor_add,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P78504,JAG1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,transmembrane_add | extracellular_add,,PF01414;PF00008;PF07645;PF12661;PF07657;,CellPhoneDBcore<=4.0
P78509,RELN_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P78552,I13R1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF18001;PF09240;,CellPhoneDBcore<=4.0
P78556,CCL20_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P80075,CCL8_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P80098,CCL7_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P80162,CXCL6_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
P80188,NGAL_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
P80370,DLK1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,transmembrane_add | extracellular_add,,PF00008;,CellPhoneDBcore<=4.0
P81277,PRRP_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15172;,CellPhoneDBcore<=4.0
P98155,VLDLR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Binds VLDL (uniprot),,CellPhoneDBcore<=4.0
P98172,EFNB1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,transmembrane_add | extracellular_add,Uniprot: Binds to the receptor tyrosine kinases EPHB1 and EPHA1.,PF00812;,CellPhoneDBcore<=4.0
Q00604,NDP_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q01113,IL9R_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q01344,IL5RA_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF09240;,CellPhoneDBcore<=4.0
Q01638,ILRL1_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,,,,PF07679;PF01582;,CellPhoneDBcore<=4.0
Q01718,ACTHR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q01726,MSHR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q01955,CO4A3_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01413;PF01391;,CellPhoneDBcore<=4.0
Q01973,ROR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF01392;PF07679;PF00051;PF07714;,CellPhoneDBcore<=4.0
Q01974,ROR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF01392;PF07679;PF00051;PF07714;,CellPhoneDBcore<=4.0
Q02223,TNR17_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,TNF_receptor_add,FALSE,,FALSE,FALSE,,,,,PF09257;,CellPhoneDBcore<=4.0
Q02297,NRG1_HUMAN,TRUE,FALSE,TRUE,Growthfactor,TRUE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00008;PF07679;PF02158;,CellPhoneDBcore<=4.0
Q02388,CO7A1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;PF00041;PF00014;PF00092;,CellPhoneDBcore<=4.0
Q02413,DSG1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,desmosome junctions,PF00028;PF01049;,CellPhoneDBcore<=4.0
Q02487,DSC2_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,desmosome junctions,PF00028;PF01049;PF08758;,CellPhoneDBcore<=4.0
Q02643,GHRHR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00002;PF02793;,CellPhoneDBcore<=4.0
Q02763,TIE2_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00041;PF10430;PF07714;,CellPhoneDBcore<=4.0
Q03167,TGBR3_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,Migration,PF00100;,CellPhoneDBcore<=4.0
Q03405,UPAR_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00021;,CellPhoneDBcore<=4.0
Q03431,PTH1R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00002;PF02793;,CellPhoneDBcore<=4.0
Q03692,COAA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF00386;PF01391;,CellPhoneDBcore<=4.0
Q04721,NOTC2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF12796;PF11936;PF00008;PF07645;PF12661;PF06816;PF07684;PF00066;,CellPhoneDBcore<=4.0
Q04771,ACVR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Receptor for activin. (uniprot),PF01064;PF07714;PF08515;,CellPhoneDBcore<=4.0
Q04912,RON_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Receptor tyrosine kinase that transduces signals from the extracellular matrix into the cytoplasm by binding to MST1 ligand. (uniprot),PF07714;PF01403;PF01833;,CellPhoneDBcore<=4.0
Q05707,COEA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;PF00041;PF00092;,CellPhoneDBcore<=4.0
Q05901,ACHB3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q06418,TYRO3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00041;PF07679;PF07714;,CellPhoneDBcore<=4.0
Q06643,TNFC_HUMAN,FALSE,TRUE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,ligandIUPHAR,PF00229;,CellPhoneDBcore<=4.0
Q07011,TNR9_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,TNF_receptor_add,FALSE,,FALSE,FALSE,,To_add,,TNF_receptor_add (uniprot),PF00020;,CellPhoneDBcore<=4.0
Q07092,COGA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;,CellPhoneDBcore<=4.0
Q07325,CXCL9_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q07444,NKG2E_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,KLR_add,FALSE,,FALSE,FALSE,,To_add,,KLR_add (uniprot),PF00059;,CellPhoneDBcore<=4.0
Q08334,I10R2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF09294;PF01108;,CellPhoneDBcore<=4.0
Q08554,DSC1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,desmosome junctions,PF00028;PF01049;PF08758;,CellPhoneDBcore<=4.0
Q08722,CD47_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Receptor_add | Extracellular_add,,PF04549;PF08204;,CellPhoneDBcore<=4.0
Q08830,FGL1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q0VD83,APOBR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q10589,BST2_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF16716;,CellPhoneDBcore<=4.0
Q12860,CNTN1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q12866,MERTK_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF00041;PF00047;PF13895;PF07714;,CellPhoneDBcore<=4.0
Q12918,KLRB1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,KLR_add,FALSE,,FALSE,FALSE,,To_add | To_comment,Extracellular_add,KLR_add (uniprot),PF00059;,CellPhoneDBcore<=4.0
Q13007,IL24_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q13241,KLRD1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,KLR_add,FALSE,,FALSE,FALSE,,To_add,,KLR_add (uniprot),PF00059;,CellPhoneDBcore<=4.0
